date,close,high,low,open,volume,symbol,market_cap
2024-05-15,66267.49,66454.45,61330.41,61553.99,3.981517e+10,BTC,1.8e+12
2024-05-16,65231.582,66712.43,64613.055,66256.11,3.1573078e+10,BTC,1.8e+12
2024-05-17,67051.875,67459.46,65119.316,65231.297,2.803128e+10,BTC,1.8e+12
2024-05-18,66940.805,67387.33,66663.5,67066.21,1.6712277e+10,BTC,1.8e+12
2024-05-19,66278.37,67694.3,65937.18,66937.93,1.9249095e+10,BTC,1.8e+12
2024-05-20,71448.195,71483.56,66086.17,66278.74,4.3850654e+10,BTC,1.8e+12
2024-05-21,70136.53,71946.46,69191.125,71443.06,4.6932005e+10,BTC,1.8e+12
2024-05-22,69122.336,70623.695,68977.695,70135.32,3.2802562e+10,BTC,1.8e+12
2024-05-23,67929.56,70041.27,66356.95,69121.305,4.189568e+10,BTC,1.8e+12
2024-05-24,68526.1,69220.3,66622.67,67928.13,2.9197308e+10,BTC,1.8e+12
2024-05-25,69265.945,69579.32,68515.82,68526.92,1.5473072e+10,BTC,1.8e+12
2024-05-26,68518.09,69506.23,68183.89,69264.29,1.5628433e+10,BTC,1.8e+12
2024-05-27,69394.555,70597.88,68232.5,68512.18,2.5870991e+10,BTC,1.8e+12
2024-05-28,68296.22,69514.64,67227.16,69392.195,3.2722266e+10,BTC,1.8e+12
2024-05-29,67578.09,68852.46,67101.49,68296.35,2.6707073e+10,BTC,1.8e+12
2024-05-30,68364.99,69500.54,67118.08,67576.086,2.9509712e+10,BTC,1.8e+12
2024-05-31,67491.414,68999.56,66633.42,68362.516,2.7387283e+10,BTC,1.8e+12
2024-06-01,67706.94,67839.766,67386.195,67489.61,1.1641496e+10,BTC,1.8e+12
2024-06-02,67751.6,68409.164,67315.52,67710.27,1.7110588e+10,BTC,1.8e+12
2024-06-03,68804.78,70230.82,67589.836,67753.9,3.2401285e+10,BTC,1.8e+12
2024-06-04,70567.766,71047.41,68564.64,68804.57,3.3149696e+10,BTC,1.8e+12
2024-06-05,71082.82,71735.414,70390.71,70568.35,3.281077e+10,BTC,1.8e+12
2024-06-06,70757.164,71625.734,70119.125,71082.84,2.5223152e+10,BTC,1.8e+12
2024-06-07,69342.586,71907.85,68507.26,70759.19,3.618838e+10,BTC,1.8e+12
2024-06-08,69305.77,69533.32,69210.74,69324.18,1.4262186e+10,BTC,1.8e+12
2024-06-09,69647.99,69817.52,69160.84,69297.49,1.3534029e+10,BTC,1.8e+12
2024-06-10,69512.28,70146.07,69232.42,69644.31,2.0597699e+10,BTC,1.8e+12
2024-06-11,67332.03,69549.414,66123.6,69508.08,3.7116137e+10,BTC,1.8e+12
2024-06-12,68241.19,69977.89,66902.45,67321.375,3.449794e+10,BTC,1.8e+12
2024-06-13,66756.4,68365.78,66304.56,68243.1,2.8955204e+10,BTC,1.8e+12
2024-06-14,66011.09,67294.65,65056.895,66747.57,2.7403885e+10,BTC,1.8e+12
2024-06-15,66191.0,66402.19,65871.77,66006.74,1.4121265e+10,BTC,1.8e+12
2024-06-16,66639.05,66894.84,66018.25,66189.36,1.3281141e+10,BTC,1.8e+12
2024-06-17,66490.3,67188.32,65094.965,66636.516,3.0006354e+10,BTC,1.8e+12
2024-06-18,65140.746,66556.7,64066.957,66490.98,3.9481287e+10,BTC,1.8e+12
2024-06-19,64960.297,65695.35,64693.3,65146.66,2.1103423e+10,BTC,1.8e+12
2024-06-20,64828.656,66438.96,64547.848,64960.297,2.564111e+10,BTC,1.8e+12
2024-06-21,64096.2,65007.547,63378.895,64837.99,2.6188171e+10,BTC,1.8e+12
2024-06-22,64252.58,64475.47,63929.758,64113.863,9.858199e+09,BTC,1.8e+12
2024-06-23,63180.797,64491.703,63180.797,64248.965,1.1170472e+10,BTC,1.8e+12
2024-06-24,60277.414,63292.527,58601.7,63173.35,4.3152134e+10,BTC,1.8e+12
2024-06-25,61804.64,62258.26,60239.75,60266.28,2.9201215e+10,BTC,1.8e+12
2024-06-26,60811.277,62434.137,60695.188,61789.676,2.2506002e+10,BTC,1.8e+12
2024-06-27,61604.8,62293.863,60585.332,60811.227,2.1231745e+10,BTC,1.8e+12
2024-06-28,60320.137,62126.098,59985.402,61612.805,2.4952867e+10,BTC,1.8e+12
2024-06-29,60887.38,61097.62,60300.965,60319.875,1.2652903e+10,BTC,1.8e+12
2024-06-30,62678.293,62892.83,60632.95,60888.445,1.7333225e+10,BTC,1.8e+12
2024-07-01,62851.98,63777.227,62495.51,62673.605,2.546838e+10,BTC,1.8e+12
2024-07-02,62029.016,63203.36,61752.746,62844.41,2.0151618e+10,BTC,1.8e+12
2024-07-03,60173.92,62187.703,59419.387,62034.332,2.97567e+10,BTC,1.8e+12
2024-07-04,56977.703,60399.676,56777.805,60147.137,4.1149608e+10,BTC,1.8e+12
2024-07-05,56662.375,57497.152,53717.375,57022.81,5.5417545e+10,BTC,1.8e+12
2024-07-06,58303.54,58472.547,56038.96,56659.074,2.061032e+10,BTC,1.8e+12
2024-07-07,55849.11,58371.12,55793.324,58239.43,2.055336e+10,BTC,1.8e+12
2024-07-08,56705.098,58131.336,54321.02,55849.574,3.976616e+10,BTC,1.8e+12
2024-07-09,58009.227,58239.195,56316.875,56704.598,2.7849513e+10,BTC,1.8e+12
2024-07-10,57742.496,59359.434,57178.414,58033.883,2.617526e+10,BTC,1.8e+12
2024-07-11,57344.914,59299.434,57120.38,57729.89,2.8707803e+10,BTC,1.8e+12
2024-07-12,57899.465,58532.555,56590.176,57341.195,2.5604805e+10,BTC,1.8e+12
2024-07-13,59231.953,59787.08,57796.44,57908.74,1.7080062e+10,BTC,1.8e+12
2024-07-14,60787.793,61329.527,59225.25,59225.25,2.2223415e+10,BTC,1.8e+12
2024-07-15,64870.152,64870.152,60704.93,60815.457,3.8094524e+10,BTC,1.8e+12
2024-07-16,65097.15,65354.34,62487.97,64784.418,4.1617347e+10,BTC,1.8e+12
2024-07-17,64118.793,66066.734,63896.086,65091.832,3.252507e+10,BTC,1.8e+12
2024-07-18,63974.066,65104.66,63246.164,64104.74,2.7239305e+10,BTC,1.8e+12
2024-07-19,66710.16,67442.64,63329.344,63972.324,3.7003854e+10,BTC,1.8e+12
2024-07-20,67163.65,67610.734,66299.62,66709.92,1.9029582e+10,BTC,1.8e+12
2024-07-21,68154.52,68372.91,65842.3,67164.914,2.665219e+10,BTC,1.8e+12
2024-07-22,67585.25,68480.06,66611.3,68152.98,4.264911e+10,BTC,1.8e+12
2024-07-23,65927.67,67779.016,65484.46,67584.805,3.5605668e+10,BTC,1.8e+12
2024-07-24,65372.133,67113.984,65146.996,65927.86,2.7470942e+10,BTC,1.8e+12
2024-07-25,65777.23,66112.42,63473.473,65375.875,3.831576e+10,BTC,1.8e+12
2024-07-26,67912.06,68207.6,65743.766,65771.81,3.0488631e+10,BTC,1.8e+12
2024-07-27,67813.336,69398.51,66705.22,67911.81,3.4691903e+10,BTC,1.8e+12
2024-07-28,68255.87,68301.85,67085.83,67808.66,1.8043167e+10,BTC,1.8e+12
2024-07-29,66819.914,69987.54,66532.59,68259.055,4.078068e+10,BTC,1.8e+12
2024-07-30,66201.016,66987.67,65323.19,66819.055,3.1380492e+10,BTC,1.8e+12
2024-07-31,64619.25,66810.21,64532.047,66201.27,3.1292787e+10,BTC,1.8e+12
2024-08-01,65357.5,65593.24,62248.94,64625.84,4.0975553e+10,BTC,1.8e+12
2024-08-02,61415.066,65523.223,61184.895,65353.5,4.3060875e+10,BTC,1.8e+12
2024-08-03,60680.094,62148.37,59836.527,61414.81,3.175303e+10,BTC,1.8e+12
2024-08-04,58116.977,61062.99,57210.805,60676.094,3.1758918e+10,BTC,1.8e+12
2024-08-05,53991.457,58268.83,49121.24,58110.297,1.0899109e+11,BTC,1.8e+12
2024-08-06,56034.316,57059.918,53973.273,53991.348,4.9300484e+10,BTC,1.8e+12
2024-08-07,55027.46,57726.883,54620.508,56040.633,4.163756e+10,BTC,1.8e+12
2024-08-08,61710.137,62673.766,54766.727,55030.027,4.529847e+10,BTC,1.8e+12
2024-08-09,60880.113,61751.863,59587.86,61728.207,3.3425553e+10,BTC,1.8e+12
2024-08-10,60945.812,61464.51,60287.566,60881.23,1.5745823e+10,BTC,1.8e+12
2024-08-11,58719.484,61778.66,58348.824,60944.89,2.2759756e+10,BTC,1.8e+12
2024-08-12,59354.516,60680.332,57688.9,58719.395,3.707864e+10,BTC,1.8e+12
2024-08-13,60609.566,61572.4,58506.254,59356.207,3.0327697e+10,BTC,1.8e+12
2024-08-14,58737.27,61687.758,58472.875,60611.05,2.9961695e+10,BTC,1.8e+12
2024-08-15,57560.098,59838.65,56161.594,58733.26,3.568211e+10,BTC,1.8e+12
2024-08-16,58894.105,59847.36,57110.02,57560.273,2.9350939e+10,BTC,1.8e+12
2024-08-17,59478.973,59694.668,58814.832,58893.53,1.3589684e+10,BTC,1.8e+12
2024-08-18,58483.965,60262.72,58445.402,59468.133,1.7740626e+10,BTC,1.8e+12
2024-08-19,59493.453,59612.66,57864.71,58480.71,2.5911208e+10,BTC,1.8e+12
2024-08-20,59012.793,61396.33,58610.883,59493.453,3.16134e+10,BTC,1.8e+12
2024-08-21,61175.19,61834.35,58823.445,59014.99,3.2731154e+10,BTC,1.8e+12
2024-08-22,60381.914,61408.11,59815.254,61168.316,2.7625734e+10,BTC,1.8e+12
2024-08-23,64094.355,64947.062,60372.05,60380.953,4.253051e+10,BTC,1.8e+12
2024-08-24,64178.992,64513.79,63619.918,64103.87,2.1430585e+10,BTC,1.8e+12
2024-08-25,64333.543,64996.42,63833.52,64176.367,1.8827684e+10,BTC,1.8e+12
2024-08-26,62880.66,64489.707,62849.56,64342.227,2.768204e+10,BTC,1.8e+12
2024-08-27,59504.133,63210.797,58116.75,62879.707,3.910388e+10,BTC,1.8e+12
2024-08-28,59027.625,60236.45,57890.676,59507.926,4.0289567e+10,BTC,1.8e+12
2024-08-29,59388.18,61184.082,58786.227,59027.47,3.2224991e+10,BTC,1.8e+12
2024-08-30,59119.477,59896.887,57768.53,59388.6,3.2292755e+10,BTC,1.8e+12
2024-08-31,58969.9,59432.594,58768.785,59117.48,1.240347e+10,BTC,1.8e+12
2024-09-01,57325.49,59062.07,57217.824,58969.8,2.459245e+10,BTC,1.8e+12
2024-09-02,59112.48,59403.07,57136.027,57326.97,2.7036455e+10,BTC,1.8e+12
2024-09-03,57431.023,59815.06,57425.168,59106.19,2.666696e+10,BTC,1.8e+12
2024-09-04,57971.54,58511.57,55673.164,57430.348,3.562768e+10,BTC,1.8e+12
2024-09-05,56160.49,58300.582,55712.453,57971.703,3.103028e+10,BTC,1.8e+12
2024-09-06,53948.754,56976.11,52598.7,56160.19,4.9361695e+10,BTC,1.8e+12
2024-09-07,54139.688,54838.145,53740.07,53949.086,1.9061486e+10,BTC,1.8e+12
2024-09-08,54841.566,55300.86,53653.758,54147.934,1.8268287e+10,BTC,1.8e+12
2024-09-09,57019.535,58041.125,54598.434,54851.887,3.4618098e+10,BTC,1.8e+12
2024-09-10,57648.71,58029.977,56419.414,57020.098,2.885763e+10,BTC,1.8e+12
2024-09-11,57343.17,57991.32,55567.34,57650.29,3.704906e+10,BTC,1.8e+12
2024-09-12,58127.01,58534.36,57330.1,57343.17,3.3835708e+10,BTC,1.8e+12
2024-09-13,60571.3,60648.023,57650.113,58130.324,3.2490529e+10,BTC,1.8e+12
2024-09-14,60005.12,60656.723,59517.883,60569.117,1.6428406e+10,BTC,1.8e+12
2024-09-15,59182.836,60381.918,58696.31,60000.727,1.812096e+10,BTC,1.8e+12
2024-09-16,58192.508,59205.51,57501.34,59185.227,3.2032821e+10,BTC,1.8e+12
2024-09-17,60308.54,61316.09,57628.07,58192.508,3.807557e+10,BTC,1.8e+12
2024-09-18,61649.68,61664.066,59218.254,60309.0,4.0990704e+10,BTC,1.8e+12
2024-09-19,62940.457,63872.44,61609.867,61651.156,4.2710254e+10,BTC,1.8e+12
2024-09-20,63192.977,64119.53,62364.605,62941.426,3.5177165e+10,BTC,1.8e+12
2024-09-21,63394.84,63543.36,62783.105,63184.34,1.4408616e+10,BTC,1.8e+12
2024-09-22,63648.71,63993.42,62440.727,63396.805,2.018335e+10,BTC,1.8e+12
2024-09-23,63329.8,64733.56,62628.08,63643.1,3.1400286e+10,BTC,1.8e+12
2024-09-24,64301.97,64695.215,62737.418,63326.84,2.9938336e+10,BTC,1.8e+12
2024-09-25,63143.145,64804.504,62945.375,64302.59,2.5078378e+10,BTC,1.8e+12
2024-09-26,65181.02,65790.8,62669.27,63138.547,3.687313e+10,BTC,1.8e+12
2024-09-27,65790.664,66480.695,64852.992,65180.664,3.2058814e+10,BTC,1.8e+12
2024-09-28,65887.65,66255.53,65458.035,65792.18,1.5243638e+10,BTC,1.8e+12
2024-09-29,65635.305,66069.34,65450.016,65888.9,1.4788215e+10,BTC,1.8e+12
2024-09-30,63329.5,65635.055,62873.617,65634.66,3.711296e+10,BTC,1.8e+12
2024-10-01,60837.008,64110.98,60189.277,63335.605,5.0220925e+10,BTC,1.8e+12
2024-10-02,60632.785,62357.688,59996.95,60836.324,4.0762724e+10,BTC,1.8e+12
2024-10-03,60759.402,61469.04,59878.805,60632.484,3.610645e+10,BTC,1.8e+12
2024-10-04,62067.477,62465.992,60459.94,60754.625,2.9585474e+10,BTC,1.8e+12
2024-10-05,62089.95,62371.023,61689.582,62067.61,1.3305411e+10,BTC,1.8e+12
2024-10-06,62818.953,62959.57,61833.15,62084.99,1.4776234e+10,BTC,1.8e+12
2024-10-07,62236.66,64443.707,62152.55,62819.11,3.4253562e+10,BTC,1.8e+12
2024-10-08,62131.97,63174.305,61843.562,62221.645,2.8134476e+10,BTC,1.8e+12
2024-10-09,60582.1,62508.836,60314.613,62131.727,2.7670983e+10,BTC,1.8e+12
2024-10-10,60274.5,61236.723,58895.207,60581.93,3.0452814e+10,BTC,1.8e+12
2024-10-11,62445.09,63400.87,60046.125,60275.46,3.0327142e+10,BTC,1.8e+12
2024-10-12,63193.023,63448.785,62443.27,62444.617,1.6744111e+10,BTC,1.8e+12
2024-10-13,62851.375,63272.652,62035.637,63192.945,1.817753e+10,BTC,1.8e+12
2024-10-14,66046.125,66482.49,62442.152,62848.4,4.3706958e+10,BTC,1.8e+12
2024-10-15,67041.11,67881.68,64809.195,66050.37,4.886387e+10,BTC,1.8e+12
2024-10-16,67612.72,68375.29,66758.73,67042.46,3.8195188e+10,BTC,1.8e+12
2024-10-17,67399.836,67912.21,66647.39,67617.08,3.2790899e+10,BTC,1.8e+12
2024-10-18,68418.79,68969.75,67177.82,67419.11,3.6857164e+10,BTC,1.8e+12
2024-10-19,68362.734,68668.01,68024.64,68418.98,1.4443497e+10,BTC,1.8e+12
2024-10-20,69001.7,69359.01,68105.72,68364.18,1.8975848e+10,BTC,1.8e+12
2024-10-21,67367.85,69462.734,66829.85,69002.0,3.7498614e+10,BTC,1.8e+12
2024-10-22,67361.41,67801.58,66581.37,67360.7,3.1808473e+10,BTC,1.8e+12
2024-10-23,66432.195,67402.74,65188.035,67362.375,3.2263981e+10,BTC,1.8e+12
2024-10-24,68161.055,68798.96,66454.1,66653.7,3.1414428e+10,BTC,1.8e+12
2024-10-25,66642.414,68722.16,65521.793,68165.3,4.1469985e+10,BTC,1.8e+12
2024-10-26,67014.695,67317.92,66360.59,66628.734,1.9588098e+10,BTC,1.8e+12
2024-10-27,67929.3,68221.31,66847.23,67023.48,1.6721308e+10,BTC,1.8e+12
2024-10-28,69907.76,70212.266,67535.13,67922.67,3.8799856e+10,BTC,1.8e+12
2024-10-29,72720.49,73577.21,69729.914,69910.05,5.8541875e+10,BTC,1.8e+12
2024-10-30,72339.54,72905.3,71411.734,72715.37,4.064664e+10,BTC,1.8e+12
2024-10-31,70215.19,72662.31,69590.5,72335.05,4.0627913e+10,BTC,1.8e+12
2024-11-01,69482.47,71559.016,68779.7,70216.9,4.9989796e+10,BTC,1.8e+12
2024-11-02,69289.27,69867.35,69033.72,69486.02,1.8184612e+10,BTC,1.8e+12
2024-11-03,68741.12,69361.66,67482.52,69296.38,3.4868306e+10,BTC,1.8e+12
2024-11-04,67811.51,69433.18,66803.65,68742.13,4.118482e+10,BTC,1.8e+12
2024-11-05,69359.56,70522.79,67458.87,67811.17,4.6046888e+10,BTC,1.8e+12
2024-11-06,75639.08,76460.16,69322.03,69358.5,1.1859265e+11,BTC,1.8e+12
2024-11-07,75904.86,76943.12,74480.42,75637.086,6.3467655e+10,BTC,1.8e+12
2024-11-08,76545.48,77252.75,75648.74,75902.836,5.517686e+10,BTC,1.8e+12
2024-11-09,76778.87,76932.766,75773.79,76556.19,2.900948e+10,BTC,1.8e+12
2024-11-10,80474.19,81474.42,76565.43,76775.55,8.257059e+10,BTC,1.8e+12
2024-11-11,88701.484,89604.5,80283.25,80471.414,1.1796685e+11,BTC,1.8e+12
2024-11-12,87955.81,89956.88,85155.11,88705.56,1.3367329e+11,BTC,1.8e+12
2024-11-13,90584.164,93434.35,86256.93,87929.97,1.2355903e+11,BTC,1.8e+12
2024-11-14,87250.43,91765.22,86682.81,90574.88,8.761671e+10,BTC,1.8e+12
2024-11-15,91066.01,91868.74,87124.9,87284.18,7.824311e+10,BTC,1.8e+12
2024-11-16,90558.48,91763.945,90094.23,91064.37,4.433319e+10,BTC,1.8e+12
2024-11-17,89845.85,91433.04,88741.664,90558.46,4.635016e+10,BTC,1.8e+12
2024-11-18,90542.64,92596.79,89393.59,89843.72,7.553578e+10,BTC,1.8e+12
2024-11-19,92343.79,94002.87,90426.984,90536.81,7.452105e+10,BTC,1.8e+12
2024-11-20,94339.49,94902.02,91619.5,92341.89,7.1730954e+10,BTC,1.8e+12
2024-11-21,98504.73,99014.22,94132.6,94334.64,1.0602451e+11,BTC,1.8e+12
2024-11-22,98997.664,99655.5,97222.664,98496.43,7.8473585e+10,BTC,1.8e+12
2024-11-23,97777.28,99014.68,97232.89,99006.74,4.4414644e+10,BTC,1.8e+12
2024-11-24,98013.82,98647.18,95788.08,97778.09,5.171202e+10,BTC,1.8e+12
2024-11-25,93102.3,98935.03,92642.914,98033.445,8.090946e+10,BTC,1.8e+12
2024-11-26,91985.32,94991.75,90770.81,93087.28,9.165652e+10,BTC,1.8e+12
2024-11-27,95962.53,97361.18,91778.664,91978.14,7.1133454e+10,BTC,1.8e+12
2024-11-28,95652.47,96650.2,94677.35,95954.945,5.2260008e+10,BTC,1.8e+12
2024-11-29,97461.52,98693.17,95407.88,95653.95,5.496868e+10,BTC,1.8e+12
2024-11-30,96449.055,97499.34,96144.22,97468.81,3.1634227e+10,BTC,1.8e+12
2024-12-01,97279.79,97888.125,95770.19,96461.336,3.6590694e+10,BTC,1.8e+12
2024-12-02,95865.305,98152.6,94482.87,97276.01,7.268078e+10,BTC,1.8e+12
2024-12-03,96002.164,96297.2,93629.56,95854.59,6.706781e+10,BTC,1.8e+12
2024-12-04,98768.53,99207.33,94660.52,95988.53,7.719982e+10,BTC,1.8e+12
2024-12-05,96593.57,103900.47,91998.78,98741.54,1.4921895e+11,BTC,1.8e+12
2024-12-06,99920.71,102039.88,96514.875,97074.23,9.453477e+10,BTC,1.8e+12
2024-12-07,99923.336,100563.38,99030.88,99916.71,4.417751e+10,BTC,1.8e+12
2024-12-08,101236.016,101399.99,98771.516,99921.914,4.4125753e+10,BTC,1.8e+12
2024-12-09,97432.72,101272.51,94355.914,101237.06,1.1067648e+11,BTC,1.8e+12
2024-12-10,96675.43,98270.16,94321.26,97441.234,1.0482378e+11,BTC,1.8e+12
2024-12-11,101173.03,101913.36,95747.23,96656.06,8.539141e+10,BTC,1.8e+12
2024-12-12,100043.0,102524.914,99339.95,101167.805,7.207399e+10,BTC,1.8e+12
2024-12-13,101459.26,101888.805,99233.28,100046.65,5.689475e+10,BTC,1.8e+12
2024-12-14,101372.97,102618.88,100634.055,101451.44,4.042297e+10,BTC,1.8e+12
2024-12-15,104298.695,105047.54,101227.03,101373.53,5.1145912e+10,BTC,1.8e+12
2024-12-16,106029.72,107780.58,103322.984,104293.58,9.102042e+10,BTC,1.8e+12
2024-12-17,106140.6,108268.445,105291.734,106030.69,6.8589363e+10,BTC,1.8e+12
2024-12-18,100041.54,106470.61,100041.54,106147.3,9.386566e+10,BTC,1.8e+12
2024-12-19,97490.95,102748.15,95587.68,100070.69,9.7221665e+10,BTC,1.8e+12
2024-12-20,97755.93,98098.914,92175.18,97484.695,1.0563409e+11,BTC,1.8e+12
2024-12-21,97224.73,99507.1,96426.52,97756.195,5.1765334e+10,BTC,1.8e+12
2024-12-22,95104.94,97360.266,94202.19,97218.32,4.314798e+10,BTC,1.8e+12
2024-12-23,94686.24,96416.21,92403.13,95099.39,6.5239003e+10,BTC,1.8e+12
2024-12-24,98676.09,99404.06,93448.016,94684.34,4.7114953e+10,BTC,1.8e+12
2024-12-25,99299.195,99478.75,97593.47,98675.914,3.3700395e+10,BTC,1.8e+12
2024-12-26,95795.516,99884.57,95137.88,99297.695,4.705498e+10,BTC,1.8e+12
2024-12-27,94164.86,97294.84,93310.74,95704.98,5.2419936e+10,BTC,1.8e+12
2024-12-28,95163.93,95525.9,94014.29,94160.19,2.4107436e+10,BTC,1.8e+12
2024-12-29,93530.23,95174.875,92881.79,95174.055,2.9635885e+10,BTC,1.8e+12
2024-12-30,92643.21,94903.32,91317.13,93527.195,5.6188002e+10,BTC,1.8e+12
2024-12-31,93429.2,96090.6,91914.03,92643.25,4.3625107e+10,BTC,1.8e+12
2025-01-01,94419.76,94929.87,92788.125,93425.1,2.4519889e+10,BTC,1.8e+12
2025-01-02,96886.875,97739.82,94201.57,94416.29,4.6009565e+10,BTC,1.8e+12
2025-01-03,98107.43,98956.914,96034.62,96881.73,3.561139e+10,BTC,1.8e+12
2025-01-04,98236.23,98734.43,97562.98,98106.99,2.2342609e+10,BTC,1.8e+12
2025-01-05,98314.96,98813.305,97291.766,98233.91,2.0525255e+10,BTC,1.8e+12
2025-01-06,102078.086,102482.875,97926.15,98314.95,5.182343e+10,BTC,1.8e+12
2025-01-07,96922.7,102712.484,96132.875,102248.85,5.868574e+10,BTC,1.8e+12
2025-01-08,95043.52,97258.32,92525.84,96924.164,6.387586e+10,BTC,1.8e+12
2025-01-09,92484.04,95349.72,91220.84,95043.484,6.2777262e+10,BTC,1.8e+12
2025-01-10,94701.45,95770.61,92250.09,92494.49,6.2058693e+10,BTC,1.8e+12
2025-01-11,94566.59,94977.69,93840.05,94700.836,1.8860894e+10,BTC,1.8e+12
2025-01-12,94488.44,95367.54,93712.51,94565.73,2.0885131e+10,BTC,1.8e+12
2025-01-13,94516.52,95837.0,89260.1,94488.89,7.2979e+10,BTC,1.8e+12
2025-01-14,96534.05,97352.664,94322.16,94519.01,5.3769675e+10,BTC,1.8e+12
2025-01-15,100504.49,100697.234,96501.64,96534.05,5.7805922e+10,BTC,1.8e+12
2025-01-16,99756.91,100781.586,97364.445,100505.3,5.410378e+10,BTC,1.8e+12
2025-01-17,104462.04,105884.23,99948.91,100025.766,7.188897e+10,BTC,1.8e+12
2025-01-18,104408.07,104913.2,102226.62,104124.95,5.0445656e+10,BTC,1.8e+12
2025-01-19,101089.61,106299.8,99570.53,104411.29,7.678993e+10,BTC,1.8e+12
2025-01-20,102016.664,109114.88,99471.36,101083.75,1.2627968e+11,BTC,1.8e+12
2025-01-21,106146.266,107180.92,100103.95,102052.58,8.873388e+10,BTC,1.8e+12
2025-01-22,103653.07,106294.34,103360.266,106136.38,5.387818e+10,BTC,1.8e+12
2025-01-23,103960.17,106820.33,101257.805,103657.67,1.0410452e+11,BTC,1.8e+12
2025-01-24,104819.484,107098.55,102772.125,103965.67,5.238823e+10,BTC,1.8e+12
2025-01-25,104714.65,105243.79,104120.375,104824.03,2.3888996e+10,BTC,1.8e+12
2025-01-26,102682.5,105438.65,102507.71,104713.21,2.2543397e+10,BTC,1.8e+12
2025-01-27,102087.69,103214.11,97795.94,102680.305,8.900661e+10,BTC,1.8e+12
2025-01-28,101332.48,103730.82,100238.19,102095.414,4.7180685e+10,BTC,1.8e+12
2025-01-29,103703.21,104750.805,101283.82,101317.52,4.743205e+10,BTC,1.8e+12
2025-01-30,104735.305,106418.766,103321.65,103709.336,4.1915744e+10,BTC,1.8e+12
2025-01-31,102405.02,106026.35,101543.88,104737.56,4.5732766e+10,BTC,1.8e+12
2025-02-01,100655.91,102755.73,100297.71,102402.8,2.7757945e+10,BTC,1.8e+12
2025-02-02,97688.98,101430.664,96216.08,100661.54,6.309182e+10,BTC,1.8e+12
2025-02-03,101405.42,102514.17,91242.89,97681.1,1.154009e+11,BTC,1.8e+12
2025-02-04,97871.82,101745.62,96208.11,101398.72,7.300213e+10,BTC,1.8e+12
2025-02-05,96615.445,99113.21,96174.83,97878.01,4.9125913e+10,BTC,1.8e+12
2025-02-06,96593.3,99168.61,95707.35,96610.64,4.5302473e+10,BTC,1.8e+12
2025-02-07,96529.086,100154.14,95653.88,96581.32,5.574129e+10,BTC,1.8e+12
2025-02-08,96482.45,96877.805,95702.49,96533.26,2.2447526e+10,BTC,1.8e+12
2025-02-09,96500.09,97325.28,94745.26,96481.31,2.7732902e+10,BTC,1.8e+12
2025-02-10,97437.555,98333.22,95320.84,96499.46,4.0078963e+10,BTC,1.8e+12
2025-02-11,95747.43,98492.9,94875.04,97438.13,3.7488783e+10,BTC,1.8e+12
2025-02-12,97885.86,98151.02,94101.2,95745.695,4.9340445e+10,BTC,1.8e+12
2025-02-13,96623.87,98111.086,95269.71,97888.75,3.714728e+10,BTC,1.8e+12
2025-02-14,97508.97,98819.47,96342.805,96623.37,3.2697987e+10,BTC,1.8e+12
2025-02-15,97580.35,97975.04,97240.195,97508.38,1.7047266e+10,BTC,1.8e+12
2025-02-16,96175.03,97725.59,96060.98,97580.49,1.6536755e+10,BTC,1.8e+12
2025-02-17,95773.38,97032.234,95243.55,96179.01,2.733655e+10,BTC,1.8e+12
2025-02-18,95539.55,96695.375,93388.836,95773.81,3.732572e+10,BTC,1.8e+12
2025-02-19,96635.61,96855.59,95011.97,95532.53,2.8990874e+10,BTC,1.8e+12
2025-02-20,98333.94,98767.195,96442.67,96632.68,3.1668023e+10,BTC,1.8e+12
2025-02-21,96125.55,99497.97,94852.96,98340.67,4.960871e+10,BTC,1.8e+12
2025-02-22,96577.76,96950.16,95765.34,96134.2,1.8353824e+10,BTC,1.8e+12
2025-02-23,96273.92,96671.875,95270.45,96577.805,1.6999479e+10,BTC,1.8e+12
2025-02-24,91418.17,96503.45,91371.74,96277.96,4.404648e+10,BTC,1.8e+12
2025-02-25,88736.17,92511.08,86008.234,91437.12,9.21391e+10,BTC,1.8e+12
2025-02-26,84347.02,89286.25,82131.9,88638.89,6.459749e+10,BTC,1.8e+12
2025-02-27,84704.23,87000.78,83144.96,84076.86,5.2659593e+10,BTC,1.8e+12
2025-02-28,84373.01,85036.32,78248.914,84705.625,8.361057e+10,BTC,1.8e+12
2025-03-01,86031.914,86522.305,83794.234,84373.87,2.919063e+10,BTC,1.8e+12
2025-03-02,94248.35,95043.44,85040.21,86036.26,5.839834e+10,BTC,1.8e+12
2025-03-03,86065.67,94429.75,85081.305,94248.42,7.007223e+10,BTC,1.8e+12
2025-03-04,87222.195,88911.27,81529.24,86064.07,6.8095242e+10,BTC,1.8e+12
2025-03-05,90623.56,90998.24,86379.77,87222.95,5.0498986e+10,BTC,1.8e+12
2025-03-06,89961.73,92804.94,87852.14,90622.36,4.7749812e+10,BTC,1.8e+12
2025-03-07,86742.67,91191.05,84717.68,89963.28,6.5945678e+10,BTC,1.8e+12
2025-03-08,86154.59,86847.266,85247.484,86742.66,1.8206118e+10,BTC,1.8e+12
2025-03-09,80601.04,86471.13,80052.484,86154.305,3.0899345e+10,BTC,1.8e+12
